target,GC,Age,Length,height,weight,One day races,GC_specialty,Time trial,Sprint,Climber,PCS Ranking,UCI World Ranking,Specials | All Time Ranking,sumres_1,sumres_2,sumres_3,Stage_Type_RR
0,140.0,28.0,198.2,1.8,69.0,5.88e+03,1.103e+03,292.0,8.536e+03,1.188e+03,134.0,107.0,113.0,43.0,103.0,111.94,1.0
0,38.0,23.0,198.2,1.82,70.0,324.0,432.0,568.0,564.0,106.0,264.0,218.0,985.0,90.0,107.7,111.94,1.0
0,34.0,24.0,198.2,1.81,59.0,333.0,70.0,2.0,241.0,2.0,1.084e+03,2.152e+03,985.0,16.0,60.0,111.94,1.0
0,29.0,30.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,0.0,5.0,1.0
0,44.0,24.0,198.2,1.89,70.0,2.916e+03,5.15e+03,1.754e+03,981.0,6.024e+03,55.0,61.0,251.0,160.0,124.0,90.0,1.0
0,50.0,27.0,198.2,1.83,67.0,331.0,247.0,148.0,280.0,101.0,563.0,1.316e+03,985.0,29.0,18.0,18.0,1.0
0,99.0,29.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,25.0,15.0,0.0,1.0
0,63.0,22.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,133.0,26.0,198.2,1.8,75.0,0.0,0.0,25.0,1.0,0.0,520.0,3.17e+03,985.0,45.0,143.0,28.0,1.0
0,54.0,29.0,198.2,1.7,59.0,255.0,515.0,35.0,256.0,217.0,766.0,1.083e+03,985.0,0.0,0.0,111.94,1.0
0,61.0,28.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,358.0,115.0,49.0,1.0
0,30.0,25.0,198.2,1.72,62.0,5.0,20.0,3.0,20.0,34.0,955.0,1.187e+03,985.0,25.0,111.0,62.0,1.0
0,95.0,30.0,198.2,1.88,73.0,1.937e+03,1.108e+03,163.0,1.922e+03,526.0,670.0,1.558e+03,962.0,218.0,126.0,85.0,1.0
0,90.0,24.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,107.7,111.94,1.0
0,81.0,25.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,5.0,111.94,1.0
0,32.0,33.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,11.0,0.0,17.0,1.0
0,79.0,22.0,198.2,1.85,72.0,54.0,162.0,5.0,100.0,80.0,285.0,337.0,985.0,33.0,0.0,25.0,1.0
0,121.0,24.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,0.0,30.0,1.0
0,89.0,37.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,21.0,34.0,1.0
0,144.0,27.0,198.2,1.88,85.0,305.0,238.0,20.0,199.0,10.0,695.0,707.0,985.0,102.25,107.7,111.94,1.0
0,82.0,25.0,198.2,1.89,70.0,1.669e+03,580.0,741.0,2.548e+03,421.0,27.0,41.0,756.0,26.0,15.0,111.94,1.0
0,163.0,23.0,198.2,1.85,75.0,421.0,354.0,58.0,455.0,122.0,248.0,253.0,985.0,102.25,107.7,111.94,1.0
0,51.0,26.0,198.2,1.72,60.0,51.0,192.0,264.0,69.0,47.0,1.348e+03,861.0,985.0,5.0,0.0,20.0,1.0
0,124.0,25.0,198.2,1.72,59.0,1.783e+03,513.0,97.0,2.856e+03,125.0,222.0,279.0,1.171e+03,31.0,10.0,111.94,1.0
0,31.0,33.0,198.2,1.73,62.0,295.0,866.0,213.0,166.0,828.0,490.0,466.0,985.0,176.0,145.0,169.0,1.0
0,86.0,35.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,16.0,21.0,1.0
0,49.0,23.0,198.2,1.73,58.0,749.0,338.0,5.0,572.0,94.0,1.338e+03,1.61e+03,985.0,13.0,7.0,10.0,1.0
0,77.0,25.0,198.2,1.8,65.0,185.0,167.0,1.0,606.0,124.0,1.068e+03,2.031e+03,985.0,46.0,10.0,111.94,1.0
0,150.0,32.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,9.0,0.0,1.0
0,83.0,31.0,198.2,1.75,63.0,1.187e+03,1.067e+03,3.79e+03,414.0,337.0,24.0,26.0,598.0,56.0,75.0,58.0,1.0
0,157.0,26.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,128.0,24.0,198.2,1.76,70.0,205.0,696.0,311.0,79.0,496.0,553.0,815.0,985.0,23.0,94.0,5.0,1.0
0,84.0,25.0,198.2,1.73,62.0,104.0,858.0,51.0,46.0,725.0,333.0,431.0,985.0,512.0,593.0,173.0,1.0
0,135.0,23.0,198.2,1.78,60.0,1.393e+03,1.49e+03,148.0,806.0,2.352e+03,173.0,204.0,1.554e+03,10.0,107.7,111.94,1.0
0,57.0,32.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,0.0,0.0,1.0
0,100.0,31.0,198.2,1.81,65.0,1.2344e+04,3.96e+03,1.395e+03,7.8e+03,4.81e+03,190.0,168.0,28.0,110.0,127.0,218.0,1.0
0,145.0,24.0,198.2,1.83,68.0,232.0,821.0,1.258e+03,361.0,298.0,774.0,2.352e+03,985.0,225.0,105.0,111.94,1.0
0,151.0,30.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,273.0,24.0,0.0,1.0
0,158.0,30.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,10.0,10.0,1.0
0,91.0,28.0,198.2,1.83,73.0,4.046e+03,3.55e+03,2.954e+03,8.068e+03,1.614e+03,508.0,698.0,86.0,36.0,30.0,35.0,1.0
0,37.0,30.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,34.0,87.0,30.0,1.0
0,42.0,21.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,166.0,27.0,198.2,1.84,73.0,78.0,73.0,130.0,28.0,44.0,524.0,752.0,985.0,8.0,0.0,10.0,1.0
0,190.0,23.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,10.0,111.94,1.0
0,184.0,25.0,198.2,1.9,72.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,161.0,32.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,0.0,0.0,1.0
0,39.0,25.0,198.2,1.8,62.0,455.0,301.0,4.0,255.0,90.0,353.0,436.0,985.0,102.25,107.7,0.0,1.0
0,92.0,30.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,10.0,30.0,1.0
0,66.0,26.0,198.2,1.82,66.0,513.0,555.0,617.0,238.0,306.0,303.0,357.0,985.0,106.0,8.0,53.0,1.0
0,123.0,25.0,198.2,1.76,60.0,9.0,14.0,0.0,6.0,2.0,520.0,3.036e+03,985.0,0.0,107.7,111.94,1.0
0,98.0,33.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,154.0,96.0,16.0,1.0
0,104.0,23.0,198.2,1.78,70.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,29.0,0.0,111.94,1.0
0,106.0,27.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,4.0,10.0,1.0
0,152.0,29.0,198.2,1.79,69.0,167.0,477.0,621.0,444.0,13.0,1.238e+03,1.815e+03,985.0,0.0,10.0,111.94,1.0
0,170.0,21.0,198.2,1.83,77.0,2.374e+03,630.0,623.0,3.444e+03,234.0,699.0,576.0,1.043e+03,102.25,107.7,111.94,1.0
0,101.0,23.0,198.2,1.78,61.0,1.723e+03,1.329e+03,1.188e+03,1.416e+03,1.556e+03,393.0,581.0,785.0,10.0,107.7,111.94,1.0
0,27.0,35.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,82.0,641.0,268.0,1.0
0,175.0,34.0,198.2,1.88,72.0,509.0,264.0,299.0,426.0,52.0,621.0,1.029e+03,985.0,25.0,38.0,15.0,1.0
0,71.0,34.0,198.2,1.75,63.0,341.0,642.0,70.0,380.0,230.0,467.0,561.0,985.0,202.0,90.0,130.0,1.0
0,64.0,22.0,198.2,1.77,61.0,4.39e+03,755.0,264.0,2.548e+03,667.0,141.0,99.0,611.0,102.25,107.7,111.94,1.0
0,109.0,27.0,198.2,1.83,72.0,79.0,327.0,47.0,305.0,176.0,1.246e+03,2.984e+03,985.0,30.0,15.0,0.0,1.0
0,85.0,27.0,198.2,1.82,68.0,1.343e+03,3.396e+03,665.0,1.798e+03,4.46e+03,346.0,481.0,905.0,68.0,59.0,82.0,1.0
0,59.0,34.0,198.2,1.75,60.0,344.0,274.0,489.0,554.0,162.0,664.0,719.0,985.0,200.0,1.0,139.0,1.0
0,112.0,30.0,198.2,1.7,63.0,86.0,769.0,159.0,195.0,695.0,298.0,370.0,2.024e+03,28.0,44.0,20.0,1.0
0,118.0,26.0,198.2,1.9,70.0,100.0,58.0,88.0,1.0,0.0,1.268e+03,1.823e+03,985.0,0.0,107.7,111.94,1.0
0,189.0,22.0,198.2,1.78,70.0,563.0,374.0,62.0,582.0,148.0,520.0,861.0,985.0,0.0,107.7,111.94,1.0
0,116.0,25.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,46.0,28.0,198.2,1.78,65.0,229.0,212.0,56.0,200.0,57.0,402.0,388.0,985.0,364.0,142.0,14.0,1.0
0,110.0,29.0,198.2,1.79,67.0,67.0,453.0,111.0,266.0,81.0,520.0,861.0,985.0,48.0,96.0,98.0,1.0
0,187.0,25.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,70.0,26.0,198.2,1.85,68.0,902.0,701.0,18.0,1.02e+03,163.0,520.0,861.0,985.0,46.0,1.0,0.0,1.0
0,168.0,27.0,198.2,1.79,68.0,84.0,275.0,6.0,39.0,316.0,1.298e+03,2.037e+03,985.0,102.25,107.7,111.94,1.0
0,94.0,39.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,55.0,116.0,1.0
0,105.0,31.0,198.2,1.83,65.0,1.571e+03,488.0,498.0,479.0,623.0,197.0,243.0,1.498e+03,15.0,5.0,13.0,1.0
0,58.0,27.0,198.2,1.74,60.0,127.0,1.038e+03,25.0,136.0,1.102e+03,388.0,608.0,985.0,57.0,58.0,28.0,1.0
0,155.0,37.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,15.0,21.0,1.0
0,126.0,28.0,198.2,1.91,71.5,696.0,41.0,97.0,2.896e+03,32.0,1.583e+03,3.196e+03,1.184e+03,39.0,23.0,5.0,1.0
0,171.0,20.0,198.2,1.81,65.0,673.0,1.177e+03,1.079e+03,228.0,1.269e+03,53.0,101.0,2.015e+03,102.25,107.7,111.94,1.0
0,119.0,24.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,0.0,111.94,1.0
0,108.0,27.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,80.0,5.0,7.0,1.0
0,177.0,23.0,198.2,1.83,71.0,27.0,5.0,0.0,43.0,0.0,1.281e+03,1.556e+03,985.0,0.0,5.0,111.94,1.0
0,33.0,34.0,198.2,1.65,53.0,384.0,643.0,1.536e+03,958.0,471.0,159.0,334.0,1.634e+03,77.0,242.0,236.0,1.0
0,103.0,29.0,198.2,1.84,68.0,1.941e+03,315.0,107.0,612.0,658.0,58.0,42.0,872.0,102.0,27.0,2.0,1.0
0,174.0,25.0,198.2,1.8,75.0,35.0,3.0,88.0,78.0,3.0,1.131e+03,1.29e+03,985.0,0.0,39.0,10.0,1.0
0,169.0,30.0,198.2,1.79,73.0,624.0,703.0,741.0,434.0,196.0,593.0,828.0,985.0,264.0,23.0,50.0,1.0
0,176.0,30.0,198.2,1.9,81.0,294.0,471.0,150.0,326.0,442.0,465.0,535.0,985.0,0.0,5.0,3.0,1.0
0,178.0,40.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,3.0,0.0,11.0,1.0
0,159.0,37.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,2.0,118.0,1.0
0,43.0,27.0,198.2,1.73,62.0,499.0,226.0,330.0,444.0,156.0,384.0,414.0,985.0,330.0,283.0,522.0,1.0
0,120.0,24.0,198.2,1.86,68.0,150.0,956.0,1.0,62.0,676.0,259.0,287.0,1.112e+03,22.0,56.0,28.0,1.0
0,102.0,22.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,107.7,111.94,1.0
0,96.0,26.0,198.2,1.77,60.0,863.0,609.0,68.0,902.0,130.0,541.0,620.0,985.0,71.0,21.0,0.0,1.0
0,192.0,25.0,198.2,1.87,68.0,294.0,419.0,23.0,312.0,319.0,488.0,685.0,985.0,0.0,107.7,111.94,1.0
0,160.0,35.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,5.0,3.0,1.0
0,191.0,32.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,13.0,1.0,1.0
0,129.0,23.0,198.2,1.79,67.0,220.0,21.0,21.0,420.0,0.0,335.0,386.0,985.0,102.25,107.7,111.94,1.0
0,172.0,22.0,198.2,1.8,72.0,1.761e+03,45.0,0.0,1.703e+03,153.0,108.0,82.0,1.969e+03,102.25,0.0,111.94,1.0
0,114.0,22.0,198.2,1.8,65.0,50.0,201.0,43.0,74.0,112.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,113.0,27.0,198.2,1.8,58.0,237.0,286.0,148.0,432.0,88.0,427.0,625.0,985.0,69.0,31.0,2.0,1.0
0,183.0,22.0,198.2,1.86,73.0,1.245e+03,661.0,198.0,725.0,840.0,156.0,145.0,1.818e+03,102.25,107.7,111.94,1.0
0,65.0,30.0,198.2,1.8,68.0,63.0,17.0,30.0,272.0,36.0,454.0,637.0,985.0,20.0,18.0,111.94,1.0
0,127.0,26.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,39.0,70.0,11.0,1.0
0,182.0,36.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,8.0,11.0,1.0
0,167.0,22.0,198.2,1.8,68.0,554.0,416.0,327.0,929.0,414.0,144.0,85.0,1.966e+03,102.25,107.7,111.94,1.0
0,141.0,30.0,198.2,1.86,68.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,87.0,30.0,10.0,1.0
0,181.0,28.0,198.2,1.79,82.0,200.0,409.0,1.0,510.0,280.0,902.0,1.819e+03,985.0,331.0,1.208e+03,1.199e+03,1.0
0,173.0,32.0,198.2,1.83,71.0,234.0,1.82e+03,338.0,80.0,1.732e+03,88.0,104.0,1.581e+03,73.0,21.0,24.0,1.0
0,134.0,23.0,198.2,1.84,70.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,94.0,0.0,111.94,1.0
0,179.0,28.0,198.2,1.9,78.0,42.0,730.0,132.0,144.0,561.0,1.332e+03,1.943e+03,985.0,20.0,5.0,5.0,1.0
0,164.0,22.0,198.2,1.81,70.0,1.61e+03,722.0,180.0,1.159e+03,204.0,523.0,552.0,1.608e+03,102.25,107.7,111.94,1.0
0,60.0,27.0,198.2,1.76,63.0,176.0,88.0,8.0,678.0,43.0,1.632e+03,3.496e+03,985.0,48.0,79.0,30.0,1.0
0,165.0,24.0,198.2,1.8,65.0,169.0,1.673e+03,593.0,308.0,1.414e+03,151.0,240.0,1.681e+03,102.25,107.7,111.94,1.0
0,115.0,25.0,198.2,1.77,60.0,349.0,473.0,83.0,181.0,378.0,679.0,861.0,985.0,10.0,107.7,111.94,1.0
0,180.0,33.0,198.2,1.9,75.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,124.0,407.0,528.0,1.0
0,125.0,28.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,2.0,0.0,10.0,1.0
0,72.0,27.0,198.2,1.82,72.0,183.0,874.0,43.0,18.0,862.0,438.0,503.0,985.0,130.0,190.0,54.0,1.0
0,136.0,24.0,198.2,1.74,74.0,358.0,484.0,161.0,235.0,1.21e+03,327.0,314.0,1.761e+03,109.0,114.0,70.0,1.0
0,147.0,25.0,198.2,1.76,63.0,2.372e+03,5.87e+03,815.0,889.0,6.304e+03,247.0,239.0,493.0,102.25,107.7,111.94,1.0
0,148.0,22.0,198.2,1.75,70.0,682.0,3.934e+03,199.0,232.0,4.61e+03,82.0,64.0,434.0,102.25,107.7,111.94,1.0
0,132.0,28.0,198.2,1.85,77.0,166.0,260.0,1.294e+03,101.0,25.0,773.0,3.342e+03,985.0,15.0,15.0,5.0,1.0
0,117.0,28.0,198.2,1.85,70.0,37.0,244.0,17.0,8.0,156.0,312.0,512.0,985.0,6.0,126.0,111.94,1.0
0,156.0,26.0,198.2,1.93,81.0,155.0,492.0,142.0,66.0,524.0,229.0,217.0,985.0,102.25,107.7,111.94,1.0
0,188.0,25.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,186.0,26.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,154.0,26.0,198.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
1,73.0,24.0,157.8,1.74,74.0,358.0,484.0,161.0,235.0,1.21e+03,327.0,314.0,1.761e+03,109.0,114.0,70.0,1.0
1,32.0,23.0,157.8,1.73,58.0,749.0,338.0,5.0,572.0,94.0,1.338e+03,1.61e+03,985.0,13.0,7.0,10.0,1.0
1,48.0,23.0,157.8,1.86,68.0,105.0,2.152e+03,830.0,72.0,2.08e+03,122.0,125.0,1.635e+03,0.0,13.0,111.94,1.0
1,51.0,22.0,157.8,1.85,72.0,54.0,162.0,5.0,100.0,80.0,285.0,337.0,985.0,33.0,0.0,25.0,1.0
1,76.0,24.0,157.8,1.76,70.0,205.0,696.0,311.0,79.0,496.0,553.0,815.0,985.0,23.0,94.0,5.0,1.0
1,64.0,26.0,157.8,1.78,72.0,20.0,1.0,0.0,32.0,0.0,520.0,2.402e+03,985.0,30.0,38.0,29.0,1.0
1,55.0,25.0,157.8,1.73,62.0,104.0,858.0,51.0,46.0,725.0,333.0,431.0,985.0,512.0,593.0,173.0,1.0
1,20.0,27.0,157.8,1.84,71.0,151.0,639.0,12.0,50.0,666.0,314.0,492.0,985.0,102.25,107.7,17.0,1.0
1,69.0,22.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,107.7,111.94,1.0
1,66.0,24.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,107.7,111.94,1.0
1,103.0,30.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,10.0,10.0,1.0
1,57.0,26.0,157.8,1.82,66.0,513.0,555.0,617.0,238.0,306.0,303.0,357.0,985.0,106.0,8.0,53.0,1.0
1,26.0,34.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,263.0,355.0,710.0,1.0
1,1.0,32.0,157.8,1.86,66.0,1.08e+03,800.0,906.0,656.0,390.0,72.0,86.0,1.663e+03,778.0,556.0,492.0,1.0
1,10.0,30.0,157.8,1.75,64.0,1.749e+03,5.8e+03,1.338e+03,356.0,6.616e+03,278.0,229.0,179.0,97.0,12.0,14.0,1.0
1,3.0,27.0,157.8,1.64,55.0,288.0,558.0,984.0,250.0,100.0,1.018e+03,2.017e+03,985.0,524.0,337.0,95.0,1.0
1,2.0,29.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,115.0,221.0,261.0,1.0
1,8.0,25.0,157.8,1.73,58.0,706.0,909.0,437.0,301.0,353.0,316.0,673.0,985.0,151.0,444.0,53.0,1.0
1,4.0,33.0,157.8,1.78,70.0,482.0,89.0,6.0,423.0,130.0,599.0,1.095e+03,985.0,66.0,253.0,88.0,1.0
1,7.0,27.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,227.0,487.0,463.0,1.0
1,11.0,26.0,157.8,1.85,65.0,351.0,384.0,39.0,145.0,353.0,386.0,463.0,985.0,251.0,214.0,325.0,1.0
1,13.0,27.0,157.8,1.87,67.0,447.0,368.0,69.0,186.0,352.0,355.0,254.0,985.0,455.0,162.0,0.0,1.0
1,5.0,28.0,157.8,1.82,66.0,259.0,446.0,41.0,552.0,166.0,1.159e+03,2.08e+03,985.0,124.0,15.0,10.0,1.0
1,14.0,25.0,157.8,1.82,61.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,319.0,188.0,94.0,1.0
1,18.0,23.0,157.8,1.9,67.0,107.0,148.0,49.0,30.0,49.0,643.0,1.901e+03,985.0,5.0,4.0,0.0,1.0
1,9.0,25.0,157.8,1.72,58.0,198.0,1.122e+03,116.0,186.0,574.0,291.0,439.0,985.0,205.0,211.0,33.0,1.0
1,16.0,27.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,97.0,131.0,1.0
1,15.0,22.0,157.8,1.77,65.0,195.0,66.0,10.0,330.0,166.0,288.0,352.0,985.0,44.0,107.7,111.94,1.0
1,39.0,32.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,5.0,20.0,1.0
1,6.0,32.0,157.8,1.81,65.0,579.0,170.0,1.0,2.16e+03,139.0,142.0,286.0,1.364e+03,286.0,516.0,723.0,1.0
0,34.0,33.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,11.0,0.0,17.0,1.0
0,17.0,34.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,2.0,14.0,1.0
0,21.0,30.0,157.8,1.83,69.0,82.0,291.0,1.0,43.0,216.0,257.0,233.0,985.0,483.0,498.0,538.0,1.0
0,33.0,33.0,157.8,1.73,62.0,295.0,866.0,213.0,166.0,828.0,490.0,466.0,985.0,176.0,145.0,169.0,1.0
0,19.0,29.0,157.8,1.83,66.0,389.0,894.0,27.0,358.0,1.156e+03,175.0,283.0,985.0,486.0,160.0,125.0,1.0
0,23.0,30.0,157.8,1.78,63.0,638.0,258.0,64.0,78.0,354.0,635.0,991.0,985.0,228.0,225.0,56.0,1.0
0,35.0,34.0,157.8,1.65,53.0,384.0,643.0,1.536e+03,958.0,471.0,159.0,334.0,1.634e+03,77.0,242.0,236.0,1.0
0,12.0,26.0,157.8,1.84,65.0,2.62e+03,5.136e+03,333.0,446.0,6.416e+03,43.0,52.0,375.0,465.0,507.0,447.0,1.0
0,24.0,28.0,157.8,1.8,67.0,1.789e+03,771.0,604.0,465.0,1.135e+03,95.0,75.0,946.0,65.0,214.0,20.0,1.0
0,36.0,23.0,157.8,1.82,70.0,324.0,432.0,568.0,564.0,106.0,264.0,218.0,985.0,90.0,107.7,111.94,1.0
0,25.0,23.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,78.0,22.0,111.94,1.0
0,65.0,22.0,157.8,1.82,75.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,107.7,111.94,1.0
0,59.0,27.0,157.8,1.81,69.0,296.0,634.0,131.0,212.0,436.0,362.0,500.0,985.0,5.0,0.0,5.0,1.0
0,22.0,25.0,157.8,1.73,58.0,92.0,1.135e+03,92.0,70.0,1.886e+03,70.0,117.0,1.774e+03,107.0,125.0,23.0,1.0
0,29.0,30.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,0.0,5.0,1.0
0,31.0,25.0,157.8,1.72,62.0,5.0,20.0,3.0,20.0,34.0,955.0,1.187e+03,985.0,25.0,111.0,62.0,1.0
0,61.0,22.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,53.0,29.0,157.8,1.7,59.0,255.0,515.0,35.0,256.0,217.0,766.0,1.083e+03,985.0,0.0,0.0,111.94,1.0
0,42.0,33.0,157.8,1.78,68.0,25.0,442.0,54.0,48.0,348.0,429.0,413.0,985.0,46.0,34.0,12.0,1.0
0,30.0,35.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,82.0,641.0,268.0,1.0
0,37.0,31.0,157.8,1.89,72.0,85.0,67.0,231.0,645.0,42.0,514.0,1.178e+03,985.0,10.0,15.0,0.0,1.0
0,67.0,26.0,157.8,1.94,76.0,515.0,62.0,0.0,422.0,130.0,389.0,516.0,985.0,60.0,28.0,0.0,1.0
0,62.0,28.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,358.0,115.0,49.0,1.0
0,28.0,33.0,157.8,1.86,73.0,1.073e+03,836.0,91.0,348.0,888.0,246.0,197.0,985.0,266.0,101.0,0.0,1.0
0,38.0,29.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,287.0,32.0,10.0,1.0
0,91.0,26.0,157.8,1.9,70.0,100.0,58.0,88.0,1.0,0.0,1.268e+03,1.823e+03,985.0,0.0,107.7,111.94,1.0
0,97.0,24.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,0.0,30.0,1.0
0,49.0,26.0,157.8,1.72,60.0,51.0,192.0,264.0,69.0,47.0,1.348e+03,861.0,985.0,5.0,0.0,20.0,1.0
0,78.0,39.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,55.0,116.0,1.0
0,45.0,28.0,157.8,1.78,65.0,229.0,212.0,56.0,200.0,57.0,402.0,388.0,985.0,364.0,142.0,14.0,1.0
0,40.0,34.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,62.0,15.0,64.0,1.0
0,102.0,25.0,157.8,1.72,59.0,1.783e+03,513.0,97.0,2.856e+03,125.0,222.0,279.0,1.171e+03,31.0,10.0,111.94,1.0
0,58.0,26.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,74.0,35.0,157.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,16.0,21.0,1.0
0,54.0,32.0,157.8,1.77,70.0,1.219e+03,5.124e+03,4.252e+03,1.384e+03,3.246e+03,46.0,34.0,165.0,14.0,251.0,207.0,1.0
0,46.0,24.0,157.8,1.89,70.0,2.916e+03,5.15e+03,1.754e+03,981.0,6.024e+03,55.0,61.0,251.0,160.0,124.0,90.0,1.0
